-1.431161323912813543e+01,3.519764852906219232e+01,-1.103416697801651969e+00,-3.368066661550337670e+01,2.692973801234787601e+01,2.272446490078696257e+01
-1.467156854256715093e+01,3.492021089588882887e+01,-1.922342472916813483e+00,-3.472242847732274384e+01,2.636159858556989022e+01,2.326241093764153689e+01
-1.483901900786030659e+01,3.460327595473690110e+01,-2.543208853488385657e+00,-3.529835505446383337e+01,2.584637936683204629e+01,2.360019729549785694e+01
-1.492199147152036254e+01,3.417365452821602645e+01,-3.325209713374828624e+00,-3.569149318791912862e+01,2.521154626479234651e+01,2.389389375589628273e+01
-1.490463685977972830e+01,3.368158787343985239e+01,-4.243054156431352197e+00,-3.595350746980892609e+01,2.457848247879588399e+01,2.425604157587319420e+01
-1.478363864983654530e+01,3.293251530087758994e+01,-5.589349599422748227e+00,-3.613309751568014860e+01,2.360752955701043732e+01,2.487979038514692576e+01
-1.450762685405729613e+01,3.199701340028058638e+01,-7.178710730652340999e+00,-3.607367017013033461e+01,2.222334357609701527e+01,2.553410757452348889e+01
-1.421132613052221849e+01,3.126729157474066056e+01,-8.459618749127210791e+00,-3.592350078007080327e+01,2.099306069455465007e+01,2.600766418620390041e+01
-1.401407026675878065e+01,3.085461048585050747e+01,-9.230356973114043129e+00,-3.581865745031601733e+01,2.026796315734145537e+01,2.624521045402661912e+01
-1.340006966830380541e+01,2.978904894768019673e+01,-1.137509175643235437e+01,-3.544159584909119332e+01,1.826475579813522998e+01,2.671352014802403474e+01
-1.222563551567351325e+01,2.817556973552957089e+01,-1.493010876438806100e+01,-3.462507423448048627e+01,1.472325177834680332e+01,2.731823457013740963e+01
-1.017608126938356428e+01,2.601082635929883580e+01,-2.024122107691679417e+01,-3.324399079544654256e+01,9.350359338533587916e+00,2.802115523160610877e+01
-7.980394477222249705e+00,2.399117339071323585e+01,-2.525016008850546356e+01,-3.162461066717149905e+01,3.949898246930313217e+00,2.838664132866829704e+01
-7.003668897669926174e+00,2.319646729830414245e+01,-2.730901236360301709e+01,-3.092682815592912604e+01,1.698507993000346161e+00,2.852400080005156724e+01
-5.883306950906600719e+00,2.232282955578335404e+01,-2.956778041655157807e+01,-3.014090664075101245e+01,-7.270157628790219206e-01,2.857365093970000558e+01
-3.856939386344514276e+00,2.084222794145175683e+01,-3.338669234721067625e+01,-2.876914452977851511e+01,-4.162294602263348686e+00,2.870490698040706334e+01
-2.394118678052870486e+00,1.979916256994809842e+01,-3.594318738862941842e+01,-2.773169190624230040e+01,-5.129707497490007206e+00,2.876876381665005411e+01
-1.016157096856894926e+00,1.885497021928186356e+01,-3.827119677007694065e+01,-2.674970928284789906e+01,-5.233680346775129166e+00,2.877288483545676812e+01
1.831521334420563418e+00,1.682083117253087678e+01,-4.267485323318005186e+01,-2.454325847817929684e+01,-3.687700554598702940e+00,2.859976975694143775e+01
4.046942543513240231e+00,1.524631139958038695e+01,-4.554066613781717621e+01,-2.278930164100922795e+01,-1.115439250390594994e+00,2.849183232962310086e+01
5.988504820566680209e+00,1.382596513546312877e+01,-4.736857872564312544e+01,-2.117870780453317181e+01,1.847869915777667016e+00,2.832932486209394796e+01
6.983095362307490284e+00,1.309425063379956633e+01,-4.806512604839663538e+01,-2.033443169208691970e+01,3.459617341497496668e+00,2.821961187376387059e+01
7.250842429742752060e+00,1.289872187868264675e+01,-4.823837537208269310e+01,-2.010970583287000935e+01,3.898436440401282788e+00,2.818982745827834435e+01
8.400144863787460281e+00,1.208893701812830557e+01,-4.898127757722725306e+01,-1.915124566294371888e+01,5.699825763419870128e+00,2.804187358561619803e+01
9.237749722646054096e+00,1.149892213771126492e+01,-4.944390307451409683e+01,-1.844194027347320741e+01,6.931746577076442151e+00,2.792826721527677947e+01
9.432027717584341886e+00,1.135687936974866830e+01,-4.950695827554127959e+01,-1.827024171279620290e+01,7.186603272729731096e+00,2.790225584911093293e+01
1.052886083523152649e+01,1.055736510077506196e+01,-4.983314239194322681e+01,-1.730537259569016229e+01,8.596044169009685376e+00,2.776318672201261606e+01
1.104408025446359964e+01,1.018621444647143015e+01,-4.993195747734993262e+01,-1.686033218338132400e+01,9.204441042750532986e+00,2.771206744794604759e+01
1.507079656238317611e+01,7.260240693329788719e+00,-4.943772079253924545e+01,-1.324579299045216985e+01,1.291657473739477169e+01,2.714076503737790347e+01
1.702515646832176088e+01,5.888417759883783020e+00,-4.856162937908806043e+01,-1.159549002612903301e+01,1.418639809230203319e+01,2.680687694269254706e+01
2.216545954223173354e+01,2.253384165703991471e+00,-4.459906117967581451e+01,-7.337704109796206353e+00,1.688310514248769323e+01,2.626503563103892702e+01
2.237675323993224552e+01,2.101479795060081202e+00,-4.435611221024465323e+01,-7.173953090423435874e+00,1.697366155962677681e+01,2.625060127413036781e+01
2.383129420498485374e+01,1.040886615363937118e+00,-4.246284333003590916e+01,-6.069610176561848647e+00,1.757028330386309634e+01,2.616291233076686495e+01
2.217257774897548117e+01,2.248433954747579122e+00,-4.459251144903267772e+01,-7.332172394159165663e+00,1.688709140421754284e+01,2.626453749396569393e+01
2.252062827790230060e+01,1.995205957404788677e+00,-4.416293559010127723e+01,-7.062708297353162301e+00,1.701944618904601469e+01,2.624097389391065960e+01
2.307405067836404200e+01,1.586418420864124545e+00,-4.341987223219562253e+01,-6.634799736643456569e+00,1.719555901497430028e+01,2.620394170301416281e+01
2.364106115801565977e+01,1.177259471528547374e+00,-4.270035028498357832e+01,-6.210603682611273157e+00,1.746961342995545863e+01,2.617274874242418647e+01
2.441418923319381662e+01,5.968715849516069705e-01,-4.165761883735693516e+01,-5.620465275082787038e+00,1.789681873558084746e+01,2.614573154909521335e+01
2.462872963627809497e+01,4.231469185137022304e-01,-4.133073390429478877e+01,-5.448408261929821528e+00,1.802412090245282883e+01,2.614451185238493736e+01
2.709731453920299060e+01,-5.298222266615111309e-01,-4.045222951804611711e+01,-4.588205033562172908e+00,1.842054768101411355e+01,2.617915928582116436e+01
2.792330300647695651e+01,-1.141817559421078432e+00,-3.935623474362841279e+01,-4.072139605053870071e+00,1.894170458482539843e+01,2.621416503155445454e+01
2.837521360902733036e+01,-1.420486000408440752e+00,-3.914225126586894277e+01,-3.847396472055152117e+00,1.937592403508441663e+01,2.623659709255746009e+01
2.934094015600400951e+01,-1.835781446817865703e+00,-3.885533968077183431e+01,-3.535321429720197361e+00,1.977830922108125122e+01,2.626850599926406460e+01
3.096201237671580841e+01,-2.577515016456860319e+00,-3.813528809803155895e+01,-3.035853258047191527e+00,2.026193101379067230e+01,2.635912632322308013e+01
3.151864348982332587e+01,-3.765757370484909661e+00,-3.606135917489955744e+01,-2.441532050864499315e+00,2.224168671846540235e+01,2.675031951402527852e+01
3.216041331864860098e+01,-4.403771223251068179e+00,-3.522782798773609159e+01,-2.202303414745727217e+00,2.292037912584086357e+01,2.699259872157746187e+01
3.246066939576210331e+01,-4.760137126651309281e+00,-3.476581999031775183e+01,-2.086435168968207687e+00,2.324990952497428864e+01,2.712333450191554718e+01
3.276834219501180456e+01,-5.116474948169015491e+00,-3.438698321785941658e+01,-1.979158421585326177e+00,2.359405934421623741e+01,2.726214919938306380e+01
3.268283374246392015e+01,-5.017500051513804848e+00,-3.447770068321981540e+01,-2.007605102933679220e+00,2.349147691913326952e+01,2.722140902958136621e+01
3.290945910469254443e+01,-5.279815894423784961e+00,-3.423726973358652259e+01,-1.932212094725956675e+00,2.376335389211086024e+01,2.732938380240741694e+01
3.360373457896373850e+01,-6.207874881242712917e+00,-3.396543356665563351e+01,-1.655854258073047314e+00,2.477007716496262901e+01,2.751874402035454281e+01
3.361984188284182551e+01,-6.233785508667572195e+00,-3.395889334251214819e+01,-1.648326495609205189e+00,2.479338118946346370e+01,2.752112634258891788e+01
4.061424560707344966e+01,-7.772755058814996509e+00,-3.401789476479623175e+01,-2.555051088302089379e+00,2.294819171506092204e+01,2.239244958144326603e+01
3.801897102329650124e+01,-5.617833479946930275e+00,-4.050061120848420160e+01,-1.742837191342450076e+00,2.207932288333699944e+01,2.039465632766649961e+01
3.801897102329650124e+01,-5.617833479946930275e+00,-4.050061120848420160e+01,-1.742837191342450076e+00,2.207932288333699944e+01,2.039465632766649961e+01
3.818564089894478286e+01,-5.730380298519885507e+00,-4.018169072336694825e+01,-1.761652861548040239e+00,2.222641421165732822e+01,2.049494210149389062e+01
3.879459785347818013e+01,-6.141589388429091301e+00,-3.901646007445742725e+01,-1.830399137270237730e+00,2.276383758816023928e+01,2.086135336312960931e+01
3.961375129143515750e+01,-6.783126097440876023e+00,-3.700661270693520066e+01,-2.008310416544304200e+00,2.294846671060389554e+01,2.139673863682447319e+01
4.068152429569005335e+01,-7.848403690727370652e+00,-3.383479902656601723e+01,-2.606517698675443917e+00,2.298315771760797332e+01,2.247308720652339886e+01
4.129991590565882120e+01,-8.568634578528373069e+00,-3.272698167847919137e+01,-3.192005461362236840e+00,2.336405642390455739e+01,2.327968459221775532e+01
4.184536304155655273e+01,-9.286971645388524266e+00,-3.235635490923519342e+01,-3.809155377843718160e+00,2.380529968630013471e+01,2.403709053180357813e+01
4.225763355834445179e+01,-1.009891779152146718e+01,-3.258690187075969646e+01,-4.395152134924525278e+00,2.374573564771474921e+01,2.470037765182409473e+01
4.235617042364162899e+01,-1.046043160117480042e+01,-3.274183406371604121e+01,-4.611452501292970574e+00,2.346895464613609761e+01,2.489718717046154595e+01
4.241098460167816597e+01,-1.088587267243620893e+01,-3.293919514069722965e+01,-4.840258296827754769e+00,2.299166699337867215e+01,2.507125886576547558e+01
4.240982065908459475e+01,-1.114341704284104395e+01,-3.311079350181243797e+01,-4.973402859303462265e+00,2.268510743125064621e+01,2.514394903150713034e+01
4.238397482453996190e+01,-1.137192981359888044e+01,-3.328810840518630698e+01,-5.098303907904209176e+00,2.240394245342143265e+01,2.518132564815164898e+01
4.224882288541182618e+01,-1.187504341262114771e+01,-3.374978311916089524e+01,-5.392011304954185569e+00,2.183953263728522032e+01,2.518657517757607422e+01
4.197567935813867734e+01,-1.243154303607967037e+01,-3.434350017891230777e+01,-5.752015877784085518e+00,2.159557243426995754e+01,2.508717934607773614e+01
4.175288077677739551e+01,-1.278290084227374379e+01,-3.476902955591712185e+01,-6.029051958681193923e+00,2.136647934807551152e+01,2.493284091608166619e+01
4.148406665419010153e+01,-1.314036930746154574e+01,-3.538206243465915435e+01,-6.359464200352346275e+00,2.166409742223067525e+01,2.470452190410534143e+01
4.116970655184555028e+01,-1.350084606444789337e+01,-3.593198082569734453e+01,-6.741799301513152542e+00,2.220073674788980256e+01,2.442678305761902280e+01
4.090554129617341061e+01,-1.374880666523023542e+01,-3.625109679192887313e+01,-7.029850690734591900e+00,2.249066328132035508e+01,2.417974188670494584e+01
4.051489834101830212e+01,-1.401033004921172243e+01,-3.647303095998862688e+01,-7.366676389631540367e+00,2.232551302368595003e+01,2.378439610097149171e+01
4.015413194990502888e+01,-1.420833933890028433e+01,-3.664799829317102109e+01,-7.685771804573763966e+00,2.237781906939402887e+01,2.336050848899952115e+01
3.952786287884875804e+01,-1.447975013607040928e+01,-3.685110454941676750e+01,-8.237204351679057623e+00,2.266065595975217306e+01,2.258994192085306096e+01
3.872070575662781522e+01,-1.471284214708362370e+01,-3.694650466735446059e+01,-8.960844661722710214e+00,2.310837711192747790e+01,2.157442797423352587e+01
3.786095331201045866e+01,-1.487506652606805524e+01,-3.718211946239068766e+01,-9.896307517582163982e+00,2.363462574658611359e+01,2.020380846071154579e+01
3.665602129419455935e+01,-1.491420390146648067e+01,-3.736737201403936126e+01,-1.135470258549833389e+01,2.457368727409134479e+01,1.786969010746903663e+01
3.620602443810137316e+01,-1.487738953805703979e+01,-3.736412021843580078e+01,-1.191171443165823796e+01,2.492162092359270886e+01,1.697809283432863836e+01
3.615950723651246790e+01,-1.487013727110229944e+01,-3.735568425133512704e+01,-1.196761756688003864e+01,2.495385521002008744e+01,1.688835822522550245e+01
3.529351384986665607e+01,-1.473457995081289518e+01,-3.719905762243066505e+01,-1.300917316994760853e+01,2.555428108141597932e+01,1.521583958334076669e+01
3.439910161972029812e+01,-1.447341140623146671e+01,-3.713132115307818282e+01,-1.426908564022488868e+01,2.624831970695186811e+01,1.305170527699954341e+01
3.338451510428637903e+01,-1.412467008710582661e+01,-3.679363995971753809e+01,-1.560025168150926866e+01,2.678632607095342877e+01,1.070822020962452470e+01
3.151473619077813382e+01,-1.322439010502521306e+01,-3.610616917215487121e+01,-1.838087987296469805e+01,2.779846247300389805e+01,5.672952345715713385e+00
2.977160933855619618e+01,-1.227413161498719241e+01,-3.509511354438870967e+01,-2.088264412047815100e+01,2.847415929572483151e+01,1.184693605145691553e+00
2.940178421702619715e+01,-1.205165436599980744e+01,-3.489229965929335719e+01,-2.144197114897592371e+01,2.863036687949854198e+01,2.112738094459963023e-01
2.854352925661110163e+01,-1.144705471585076850e+01,-3.439727982401275597e+01,-2.280494275762926293e+01,2.896976062966049525e+01,-1.993966158109097941e+00
2.696460820602965214e+01,-1.020962437104303255e+01,-3.351236300469912521e+01,-2.541974240963612175e+01,2.957255104752130137e+01,-5.967102433868571865e+00
2.497933705353730716e+01,-8.340557503285952023e+00,-3.221380193773139666e+01,-2.905959813475768527e+01,3.015509968245860151e+01,-9.523378556100585257e+00
2.371095478928149092e+01,-7.043016386690653441e+00,-3.124538400989408515e+01,-3.144645080699944728e+01,3.041590462520263571e+01,-1.090865449093385742e+01
2.366832315016785770e+01,-6.999425304289822236e+00,-3.121016376049061236e+01,-3.152551802052478536e+01,3.042190274788688953e+01,-1.094781290323018652e+01
2.316952389630909082e+01,-6.473530347469934831e+00,-3.080716467064861419e+01,-3.247125037950220872e+01,3.049917948990363570e+01,-1.136292193445776455e+01
2.221705100885430539e+01,-5.390318167440361741e+00,-3.008285098108304823e+01,-3.437984566139000719e+01,3.068207209544087988e+01,-1.194127390262721100e+01
2.147700765662969147e+01,-4.478075232717318777e+00,-2.953640008166351549e+01,-3.590365540911282949e+01,3.082160036840008033e+01,-1.229560384650155846e+01
2.074580640957514177e+01,-3.564428381443920379e+00,-2.897396390669148403e+01,-3.737418716382459394e+01,3.094252074445487821e+01,-1.252843015719228958e+01
2.006481098941263141e+01,-2.708699861322339864e+00,-2.840282087486745155e+01,-3.866593671129533050e+01,3.102345957412487820e+01,-1.254641061349793496e+01
1.841235363549144211e+01,-4.995648994385981645e-01,-2.699999155827937258e+01,-4.173476503509066760e+01,3.111451864819119351e+01,-1.194692312538791867e+01
1.728118123117716465e+01,1.093563019495632949e+00,-2.600722765210973364e+01,-4.384579496656640885e+01,3.115364161767333684e+01,-1.042032687577894912e+01
1.603476170922414568e+01,2.835430293273507374e+00,-2.486267876623358575e+01,-4.602429293056913906e+01,3.120755283124788804e+01,-8.183187118700448792e+00
1.474764496603462227e+01,4.718398724101312780e+00,-2.366365141157592689e+01,-4.820121401908384229e+01,3.118233885228860558e+01,-5.577978203939629509e+00
1.358377363330653154e+01,6.415728193779083988e+00,-2.246200535602561388e+01,-4.993446856122513111e+01,3.101536017962482106e+01,-3.425369582934627566e+00
1.221876722191484532e+01,8.395903433795252724e+00,-2.104578710474718051e+01,-5.161524334783326395e+01,3.086733508702011264e+01,-1.305917419200685492e+00
1.099097153311993047e+01,1.021216023250730309e+01,-1.983077613879941836e+01,-5.286009545346033889e+01,3.079459220833598820e+01,3.986151852371723203e-01
9.851940486150253307e+00,1.183667366449472880e+01,-1.862520203608508140e+01,-5.368434093990267542e+01,3.059625796515962648e+01,1.772877789524538894e+00
8.736648633451773449e+00,1.344060523049453693e+01,-1.741731632946300579e+01,-5.429247055725137017e+01,3.041047778963871551e+01,3.080380241495168647e+00
7.749696234128362171e+00,1.490854160918610205e+01,-1.638945827394804766e+01,-5.465359078679137639e+01,3.032689799257327579e+01,4.251044954271582021e+00
7.211506408230153653e+00,1.570218986117115811e+01,-1.579786266820336138e+01,-5.476825569948744743e+01,3.023332855508399319e+01,4.906094153783487677e+00
6.461472930723959784e+00,1.679685613141073119e+01,-1.494642535294264007e+01,-5.486794994478525922e+01,3.006144475784202896e+01,5.834567156519042896e+00
5.582784727623343990e+00,1.798679262183241079e+01,-1.396245532473836981e+01,-5.487158592025837578e+01,2.990387556850410178e+01,7.012890035392769228e+00
4.173016000128924929e+00,1.995939737344839315e+01,-1.251826644221171669e+01,-5.437128630245292271e+01,2.974656623976722969e+01,9.092737618415684508e+00
3.287521743242298733e+00,2.116251294683763007e+01,-1.158408674472151034e+01,-5.389623711725182886e+01,2.961514889591766675e+01,1.052806685648925722e+01
2.287977778840852405e+00,2.255387629580173936e+01,-1.057364063776928376e+01,-5.312607132042217728e+01,2.948247107010472590e+01,1.205885967205040643e+01
1.177631699465994775e+00,2.403594733189221344e+01,-9.475449222785654158e+00,-5.202428887316050776e+01,2.935222259106423337e+01,1.345752962433233435e+01
1.053301400352984474e-01,2.538868723588343457e+01,-8.395023105452535717e+00,-5.068659650041251297e+01,2.919754555680309593e+01,1.458794791263082402e+01
-6.318879530862699934e-01,2.630102524884531690e+01,-7.652137954305602285e+00,-4.964343050020360693e+01,2.909517192346226366e+01,1.532429732128770183e+01
-1.358734392688615955e+00,2.717996500601721976e+01,-6.909463605869405889e+00,-4.855016659946917912e+01,2.899080078217421885e+01,1.597324726476572643e+01
-2.077058234425356531e+00,2.802277300674029448e+01,-6.231596930267830459e+00,-4.734014012292993812e+01,2.889154028126004548e+01,1.672136661788455925e+01
-2.766635216156888788e+00,2.876127840207968234e+01,-5.519874168148177773e+00,-4.613259847170152028e+01,2.872674685069900846e+01,1.724818980629538956e+01
-3.594292600950744543e+00,2.961631339965348531e+01,-4.737162586618651083e+00,-4.455359478187627076e+01,2.857090035121113658e+01,1.779790055457635134e+01
-4.599503425705019133e+00,3.060404769799325564e+01,-3.862091845955128999e+00,-4.250627394505580270e+01,2.846224736581525150e+01,1.841956484318513532e+01
-5.432625913241270865e+00,3.138221045259541953e+01,-3.185757678012844707e+00,-4.080014234770330006e+01,2.839806204958463454e+01,1.886639436771033829e+01
-6.284704921627930929e+00,3.212813690981365511e+01,-2.544308804109826738e+00,-3.907882958860196254e+01,2.836619397416829713e+01,1.932467041322314216e+01
-6.899111312568600773e+00,3.261888794539168401e+01,-2.095122658443345109e+00,-3.786457666609297945e+01,2.831174637368974345e+01,1.963041421711765722e+01
-7.350582321607817882e+00,3.296302941108375251e+01,-1.775663579822545080e+00,-3.700139148209855477e+01,2.827507499412627467e+01,1.981972905763975845e+01
