-1.922584533691406250e+00,8.568201214075088501e-03,1.051628112792968750e+00,3.067290186882019043e-01
-1.921122074127197266e+00,-1.725801974534988403e-01,1.064003109931945801e+00,3.171221911907196045e-01
-1.894880652427673340e+00,-2.652862071990966797e-01,1.064361572265625000e+00,3.230504691600799561e-01
-1.848884820938110352e+00,-3.544249534606933594e-01,1.051917433738708496e+00,3.310184478759765625e-01
-1.768875479698181152e+00,-4.787597060203552246e-01,1.019898295402526855e+00,3.460062444210052490e-01
-1.684921264648437500e+00,-5.924881696701049805e-01,9.690225720405578613e-01,3.618032932281494141e-01
-1.601836442947387695e+00,-6.750051379203796387e-01,8.996944427490234375e-01,3.719055652618408203e-01
-1.504841208457946777e+00,-7.453349828720092773e-01,8.237937092781066895e-01,3.798338472843170166e-01
-1.387577295303344727e+00,-8.354748487472534180e-01,7.364971637725830078e-01,3.907082974910736084e-01
-1.280845761299133301e+00,-9.042078852653503418e-01,6.535324454307556152e-01,4.000087082386016846e-01
-1.176428198814392090e+00,-9.657683968544006348e-01,5.339550375938415527e-01,4.052075743675231934e-01
-1.094554424285888672e+00,-1.006470918655395508e+00,4.419959485530853271e-01,4.119960665702819824e-01
-1.016167163848876953e+00,-1.048668503761291504e+00,3.505235612392425537e-01,4.188454449176788330e-01
-9.193918108940124512e-01,-1.101344704627990723e+00,2.306950688362121582e-01,4.264696538448333740e-01
-8.281466364860534668e-01,-1.137840867042541504e+00,1.114174202084541321e-01,4.324256181716918945e-01
-7.441301345825195312e-01,-1.174984812736511230e+00,-1.200034469366073608e-02,4.424144923686981201e-01
-6.686359047889709473e-01,-1.208107352256774902e+00,-1.446447670459747314e-01,4.539572000503540039e-01
-6.223477721214294434e-01,-1.220803380012512207e+00,-2.519307434558868408e-01,4.592405557632446289e-01
-5.682718157768249512e-01,-1.240334749221801758e+00,-3.554837703704833984e-01,4.682243466377258301e-01
-5.099113583564758301e-01,-1.251693367958068848e+00,-4.485958814620971680e-01,4.795621335506439209e-01
-4.594649970531463623e-01,-1.256281137466430664e+00,-5.281611680984497070e-01,4.865179955959320068e-01
-4.003957509994506836e-01,-1.257762432098388672e+00,-6.120241880416870117e-01,4.909715950489044189e-01
-3.210416734218597412e-01,-1.276878714561462402e+00,-7.017333507537841797e-01,4.983155429363250732e-01
-2.251408100128173828e-01,-1.303081512451171875e+00,-8.063206672668457031e-01,5.092355608940124512e-01
-1.476547718048095703e-01,-1.304326891899108887e+00,-8.897058367729187012e-01,5.155268311500549316e-01
-9.823895990848541260e-02,-1.311687588691711426e+00,-9.445135593414306641e-01,5.194993019104003906e-01
-4.998842626810073853e-02,-1.318068146705627441e+00,-9.924905896186828613e-01,5.242825150489807129e-01
5.262499675154685974e-02,-1.327060818672180176e+00,-1.065840244293212891e+00,5.382415652275085449e-01
1.088871285319328308e-01,-1.332247972488403320e+00,-1.105588555335998535e+00,5.451026558876037598e-01
1.575788706541061401e-01,-1.335961341857910156e+00,-1.132706284523010254e+00,5.516631007194519043e-01
1.856559664011001587e-01,-1.345202445983886719e+00,-1.142292976379394531e+00,5.579495429992675781e-01
2.259165197610855103e-01,-1.352355003356933594e+00,-1.140163064002990723e+00,5.655460953712463379e-01
2.821745872497558594e-01,-1.362253189086914062e+00,-1.143372535705566406e+00,5.806529521942138672e-01
3.205948770046234131e-01,-1.360517621040344238e+00,-1.094331741333007812e+00,5.909920930862426758e-01
3.787408769130706787e-01,-1.364455938339233398e+00,-1.058672428131103516e+00,6.012167930603027344e-01
4.257609844207763672e-01,-1.371917486190795898e+00,-1.037048578262329102e+00,6.080085635185241699e-01
4.675599634647369385e-01,-1.372617483139038086e+00,-9.884658455848693848e-01,6.148271560668945312e-01
5.071570277214050293e-01,-1.374533414840698242e+00,-9.497411251068115234e-01,6.210213899612426758e-01
5.532054901123046875e-01,-1.369842052459716797e+00,-8.716011643409729004e-01,6.290882825851440430e-01
5.973882675170898438e-01,-1.355362296104431152e+00,-7.500283122062683105e-01,6.378046870231628418e-01
6.280456781387329102e-01,-1.340663313865661621e+00,-6.525170803070068359e-01,6.442578434944152832e-01
6.511383056640625000e-01,-1.328303694725036621e+00,-5.811726450920104980e-01,6.478067040443420410e-01
7.026692032814025879e-01,-1.298131942749023438e+00,-4.146813750267028809e-01,6.565400958061218262e-01
7.504169940948486328e-01,-1.266713738441467285e+00,-2.560087442398071289e-01,6.691737174987792969e-01
8.014248013496398926e-01,-1.233817696571350098e+00,-9.314981102943420410e-02,6.853190660476684570e-01
8.625593781471252441e-01,-1.187087297439575195e+00,9.774390608072280884e-02,6.995759010314941406e-01
9.025701880455017090e-01,-1.152410626411437988e+00,2.390429973602294922e-01,7.052017450332641602e-01
9.647416472434997559e-01,-1.098766803741455078e+00,4.384686350822448730e-01,7.114393115043640137e-01
1.046523928642272949e+00,-1.036899685859680176e+00,6.621914505958557129e-01,7.222020626068115234e-01
1.119911074638366699e+00,-9.807532429695129395e-01,8.499234318733215332e-01,7.297980189323425293e-01
1.203825712203979492e+00,-8.979859948158264160e-01,1.046987056732177734e+00,7.368488311767578125e-01
1.305825710296630859e+00,-8.209667205810546875e-01,1.253250837326049805e+00,7.519001960754394531e-01
1.404588341712951660e+00,-7.067335247993469238e-01,1.476000785827636719e+00,7.640562057495117188e-01
1.475439548492431641e+00,-5.951733589172363281e-01,1.660058856010437012e+00,7.751371264457702637e-01
1.520852684974670410e+00,-4.678793549537658691e-01,1.804764151573181152e+00,7.809842824935913086e-01
1.513882875442504883e+00,-3.307564258575439453e-01,1.857456564903259277e+00,7.825615406036376953e-01
1.490341186523437500e+00,-1.809972077608108521e-01,1.901938915252685547e+00,7.890336513519287109e-01
1.462483763694763184e+00,-4.017915576696395874e-02,1.907181501388549805e+00,7.937412261962890625e-01
1.409514546394348145e+00,9.469173848628997803e-02,1.869603872299194336e+00,7.948812246322631836e-01
1.320369362831115723e+00,2.538148760795593262e-01,1.764191508293151855e+00,8.013155460357666016e-01
1.289826273918151855e+00,3.014476895332336426e-01,1.705951571464538574e+00,8.043347597122192383e-01
1.223861098289489746e+00,4.165852665901184082e-01,1.643327116966247559e+00,8.287845849990844727e-01
1.207831382751464844e+00,4.664523601531982422e-01,1.552670717239379883e+00,8.410394191741943359e-01
1.076531410217285156e+00,5.862094759941101074e-01,1.249705910682678223e+00,8.762221336364746094e-01
1.068379044532775879e+00,5.977092981338500977e-01,1.230948328971862793e+00,8.778675794601440430e-01
1.047984480857849121e+00,6.317117214202880859e-01,1.121751785278320312e+00,8.898295760154724121e-01
1.000560522079467773e+00,6.695838570594787598e-01,1.031234264373779297e+00,8.762738704681396484e-01
9.700208306312561035e-01,6.861034035682678223e-01,9.273582696914672852e-01,8.790507316589355469e-01
9.530915617942810059e-01,7.042019367218017578e-01,8.461222648620605469e-01,8.836017847061157227e-01
9.300596714019775391e-01,7.189261317253112793e-01,7.359958291053771973e-01,8.882650136947631836e-01
9.167506694793701172e-01,7.448842525482177734e-01,6.077841520309448242e-01,8.950121402740478516e-01
9.066177010536193848e-01,7.411139011383056641e-01,4.691989719867706299e-01,8.970726728439331055e-01
8.931277990341186523e-01,7.417038679122924805e-01,3.555166423320770264e-01,9.089908599853515625e-01
8.814512491226196289e-01,7.429795265197753906e-01,2.376826703548431396e-01,9.170718193054199219e-01
8.705736398696899414e-01,7.409692406654357910e-01,9.824063628911972046e-02,9.208656549453735352e-01
8.575033545494079590e-01,7.413241863250732422e-01,-6.180493161082267761e-02,9.266988039016723633e-01
8.510873913764953613e-01,7.482885122299194336e-01,-2.080605030059814453e-01,9.376027584075927734e-01
8.494123816490173340e-01,7.639045119285583496e-01,-3.587326109409332275e-01,9.568091630935668945e-01
8.419692516326904297e-01,7.775971889495849609e-01,-4.607920050621032715e-01,9.677346348762512207e-01
8.337994813919067383e-01,7.847258448600769043e-01,-5.702885985374450684e-01,9.740046262741088867e-01
8.233965635299682617e-01,7.783898115158081055e-01,-6.593326926231384277e-01,9.803023338317871094e-01
8.290570974349975586e-01,7.939053773880004883e-01,-7.673582434654235840e-01,9.785525798797607422e-01
8.190133571624755859e-01,8.261013031005859375e-01,-8.760114312171936035e-01,9.831900000572204590e-01
8.260164856910705566e-01,8.446125984191894531e-01,-9.513525366783142090e-01,9.993707537651062012e-01
8.451533913612365723e-01,8.585288524627685547e-01,-1.044144034385681152e+00,9.998218417167663574e-01
7.992662787437438965e-01,9.143844842910766602e-01,-1.214286208152770996e+00,3.434547781944274902e-02
7.844431996345520020e-01,9.602781534194946289e-01,-1.290003299713134766e+00,-1.964688301086425781e-03
7.478232979774475098e-01,1.005665063858032227e+00,-1.337580442428588867e+00,-3.432333469390869141e-03
7.294120788574218750e-01,1.030823111534118652e+00,-1.356587886810302734e+00,1.528114080429077148e-03
7.017964124679565430e-01,1.063054800033569336e+00,-1.415309309959411621e+00,7.111340761184692383e-03
6.623643040657043457e-01,1.108440637588500977e+00,-1.494616627693176270e+00,1.716890931129455566e-02
6.262422204017639160e-01,1.147179841995239258e+00,-1.550766348838806152e+00,3.570300340652465820e-02
5.875495076179504395e-01,1.175729751586914062e+00,-1.572885751724243164e+00,4.878747463226318359e-02
5.141431689262390137e-01,1.219733238220214844e+00,-1.600601673126220703e+00,6.155171990394592285e-02
4.285129010677337646e-01,1.273864030838012695e+00,-1.634142398834228516e+00,7.498374581336975098e-02
3.745902180671691895e-01,1.311787128448486328e+00,-1.657766461372375488e+00,8.049032092094421387e-02
3.065894842147827148e-01,1.358537077903747559e+00,-1.675400018692016602e+00,8.678466081619262695e-02
2.253360897302627563e-01,1.403230309486389160e+00,-1.676165819168090820e+00,9.056240320205688477e-02
1.251916736364364624e-01,1.452641725540161133e+00,-1.665630221366882324e+00,9.390640258789062500e-02
8.384136483073234558e-03,1.515985250473022461e+00,-1.646182060241699219e+00,1.012596189975738525e-01
-9.850120544433593750e-02,1.571026921272277832e+00,-1.612330794334411621e+00,1.095885932445526123e-01
-1.836797893047332764e-01,1.609159350395202637e+00,-1.577730417251586914e+00,1.151794493198394775e-01
-2.727235555648803711e-01,1.651825070381164551e+00,-1.524963855743408203e+00,1.211835741996765137e-01
-3.606607913970947266e-01,1.687082767486572266e+00,-1.435886979103088379e+00,1.274660825729370117e-01
-4.459782540798187256e-01,1.710430026054382324e+00,-1.335120320320129395e+00,1.319534480571746826e-01
-5.398573279380798340e-01,1.722365140914916992e+00,-1.209086775779724121e+00,1.370021104812622070e-01
-5.982770323753356934e-01,1.717217087745666504e+00,-1.102425336837768555e+00,1.413072347640991211e-01
-6.531538367271423340e-01,1.693479061126708984e+00,-9.565587639808654785e-01,1.480257511138916016e-01
-6.832144260406494141e-01,1.653522610664367676e+00,-8.146013021469116211e-01,1.554747521877288818e-01
-7.005047798156738281e-01,1.615525841712951660e+00,-7.098221778869628906e-01,1.635935902595520020e-01
-7.261927127838134766e-01,1.569085359573364258e+00,-5.894813537597656250e-01,1.744641363620758057e-01
-7.475286126136779785e-01,1.538151979446411133e+00,-5.055891275405883789e-01,1.781044900417327881e-01
-7.773662209510803223e-01,1.503038167953491211e+00,-4.308866560459136963e-01,1.784378588199615479e-01
-8.105669617652893066e-01,1.454671382904052734e+00,-3.390443623065948486e-01,1.846459805965423584e-01
-8.442761301994323730e-01,1.397165060043334961e+00,-2.421541512012481689e-01,1.914849281311035156e-01
-8.750770688056945801e-01,1.327547073364257812e+00,-1.484655737876892090e-01,1.981490552425384521e-01
-9.223402142524719238e-01,1.251252770423889160e+00,-4.872572794556617737e-02,2.107101678848266602e-01
-9.626911878585815430e-01,1.184291839599609375e+00,4.560168832540512085e-02,2.208759188652038574e-01
-1.008514881134033203e+00,1.130927324295043945e+00,1.246895268559455872e-01,2.230806052684783936e-01
-1.062932372093200684e+00,1.075982928276062012e+00,2.106792628765106201e-01,2.282126843929290771e-01
-1.120605468750000000e+00,1.007583022117614746e+00,2.975640594959259033e-01,2.380985617637634277e-01
-1.196498870849609375e+00,9.234831929206848145e-01,3.998940289020538330e-01,2.508971393108367920e-01
-1.274669766426086426e+00,8.453332185745239258e-01,4.910779297351837158e-01,2.590147554874420166e-01
-1.357649803161621094e+00,7.732258439064025879e-01,5.637952685356140137e-01,2.592816352844238281e-01
-1.427751541137695312e+00,6.961361765861511230e-01,6.257718205451965332e-01,2.624386250972747803e-01
-1.463800311088562012e+00,6.861245036125183105e-01,6.510959267616271973e-01,2.686384320259094238e-01
-1.513154983520507812e+00,6.201982498168945312e-01,7.032290101051330566e-01,2.736080288887023926e-01
-1.613579511642456055e+00,4.886975884437561035e-01,8.142106533050537109e-01,2.784706056118011475e-01
-1.716333985328674316e+00,3.495545387268066406e-01,9.086490869522094727e-01,2.828679382801055908e-01
-1.760467886924743652e+00,2.971087098121643066e-01,9.362714290618896484e-01,2.939022481441497803e-01
-1.816420674324035645e+00,2.190966308116912842e-01,9.735581278800964355e-01,3.016305565834045410e-01
-1.893616437911987305e+00,6.120828166604042053e-02,1.026350736618041992e+00,3.100077509880065918e-01
-1.915643572807312012e+00,-4.260521382093429565e-02,1.050228595733642578e+00,3.189310133457183838e-01
-1.907323241233825684e+00,-1.251971423625946045e-01,1.071883916854858398e+00,3.269539475440979004e-01
-1.879814386367797852e+00,-2.305548936128616333e-01,1.066648960113525391e+00,3.362841606140136719e-01
-1.847739577293395996e+00,-3.223251104354858398e-01,1.054671883583068848e+00,3.449150323867797852e-01
-1.804890751838684082e+00,-3.927878141403198242e-01,1.035272955894470215e+00,3.528169393539428711e-01
-1.729140281677246094e+00,-4.831402897834777832e-01,9.947884678840637207e-01,3.606837391853332520e-01
-1.670327067375183105e+00,-5.763624906539916992e-01,9.567795395851135254e-01,3.678105771541595459e-01
-1.600535154342651367e+00,-6.347035765647888184e-01,9.039484858512878418e-01,3.717061877250671387e-01
-1.526554226875305176e+00,-7.096828222274780273e-01,8.489066362380981445e-01,3.771267533302307129e-01
-1.438412666320800781e+00,-7.931872606277465820e-01,7.767035365104675293e-01,3.832684755325317383e-01
-1.337271332740783691e+00,-8.749366402626037598e-01,6.879931688308715820e-01,3.939346671104431152e-01
-1.253951191902160645e+00,-9.260290265083312988e-01,6.117424368858337402e-01,4.007261991500854492e-01
-1.181048154830932617e+00,-9.677348732948303223e-01,5.343950986862182617e-01,4.088134169578552246e-01
-1.101758599281311035e+00,-1.015960097312927246e+00,4.376117289066314697e-01,4.177368879318237305e-01
-1.009728312492370605e+00,-1.066473126411437988e+00,3.240052461624145508e-01,4.263829588890075684e-01
-9.369926452636718750e-01,-1.096418380737304688e+00,2.335509657859802246e-01,4.324639141559600830e-01
-8.750554323196411133e-01,-1.120398402214050293e+00,1.521026194095611572e-01,4.385465383529663086e-01
-8.129400014877319336e-01,-1.145042061805725098e+00,6.415119767189025879e-02,4.448384642601013184e-01
-7.526842951774597168e-01,-1.167481780052185059e+00,-2.168912440538406372e-02,4.507215321063995361e-01
-6.849154233932495117e-01,-1.186656117439270020e+00,-1.125573813915252686e-01,4.581049084663391113e-01
-6.088185906410217285e-01,-1.202401757240295410e+00,-2.166026830673217773e-01,4.674538373947143555e-01
-5.481445193290710449e-01,-1.216166138648986816e+00,-3.114564418792724609e-01,4.754066765308380127e-01
-4.920254051685333252e-01,-1.230206727981567383e+00,-4.042319357395172119e-01,4.837638735771179199e-01
-4.397694170475006104e-01,-1.242689251899719238e+00,-4.932516813278198242e-01,4.899701178073883057e-01
-3.884343504905700684e-01,-1.249343395233154297e+00,-5.718690752983093262e-01,4.946151077747344971e-01
-3.368944227695465088e-01,-1.256286978721618652e+00,-6.457183957099914551e-01,4.980474114418029785e-01
-2.679862380027770996e-01,-1.269304990768432617e+00,-7.402495145797729492e-01,5.041958093643188477e-01
-2.026108056306838989e-01,-1.284466981887817383e+00,-8.328633308410644531e-01,5.126642584800720215e-01
-1.375682950019836426e-01,-1.289176821708679199e+00,-9.106824994087219238e-01,5.208392143249511719e-01
-9.501941502094268799e-02,-1.289019227027893066e+00,-9.575798511505126953e-01,5.245633721351623535e-01
-2.617076598107814789e-02,-1.296976685523986816e+00,-1.011599898338317871e+00,5.338395833969116211e-01
5.412983521819114685e-02,-1.308450222015380859e+00,-1.057422161102294922e+00,5.469940900802612305e-01
9.397473186254501343e-02,-1.321483492851257324e+00,-1.089209318161010742e+00,5.516836643218994141e-01
1.241643577814102173e-01,-1.329508066177368164e+00,-1.117148041725158691e+00,5.527907013893127441e-01
1.394723504781723022e-01,-1.329543948173522949e+00,-1.128419518470764160e+00,5.499226450920104980e-01
1.953630745410919189e-01,-1.335498094558715820e+00,-1.143017530441284180e+00,5.553908348083496094e-01
2.445742934942245483e-01,-1.341735482215881348e+00,-1.152639508247375488e+00,5.614531636238098145e-01
2.773889899253845215e-01,-1.344059586524963379e+00,-1.141587615013122559e+00,5.660628080368041992e-01
2.934450209140777588e-01,-1.343821763992309570e+00,-1.121693253517150879e+00,5.692881941795349121e-01
3.261560201644897461e-01,-1.347485780715942383e+00,-1.103956699371337891e+00,5.761018991470336914e-01
3.854434490203857422e-01,-1.352286338806152344e+00,-1.045193195343017578e+00,5.900785326957702637e-01
4.828563630580902100e-01,-1.358087778091430664e+00,-9.407383203506469727e-01,6.128934621810913086e-01
4.879720807075500488e-01,-1.357924938201904297e+00,-9.360475540161132812e-01,6.140013933181762695e-01
5.120500922203063965e-01,-1.354302644729614258e+00,-9.093838930130004883e-01,6.193995475769042969e-01
5.573469996452331543e-01,-1.351458907127380371e+00,-8.527089357376098633e-01,6.299849152565002441e-01
6.068661212921142578e-01,-1.352862238883972168e+00,-7.846027612686157227e-01,6.401875019073486328e-01
6.375744342803955078e-01,-1.342760205268859863e+00,-6.962319016456604004e-01,6.459656953811645508e-01
6.627926230430603027e-01,-1.316938161849975586e+00,-5.571358799934387207e-01,6.506276130676269531e-01
6.924067735671997070e-01,-1.295389890670776367e+00,-4.059188067913055420e-01,6.543962955474853516e-01
7.303122282028198242e-01,-1.279270052909851074e+00,-2.916851341724395752e-01,6.627947092056274414e-01
7.567093372344970703e-01,-1.257483005523681641e+00,-2.126857638359069824e-01,6.714613437652587891e-01
7.887748479843139648e-01,-1.228016018867492676e+00,-9.587626159191131592e-02,6.767144203186035156e-01
8.226467370986938477e-01,-1.201269745826721191e+00,5.279415100812911987e-02,6.813359260559082031e-01
8.306745290756225586e-01,-1.185315728187561035e+00,1.122240498661994934e-01,6.838284134864807129e-01
8.722935914993286133e-01,-1.116720438003540039e+00,2.845829427242279053e-01,6.942013502120971680e-01
9.500446915626525879e-01,-1.073700428009033203e+00,4.652710258960723877e-01,7.115305066108703613e-01
1.015618205070495605e+00,-1.025390267372131348e+00,6.356496810913085938e-01,7.221134305000305176e-01
1.119018673896789551e+00,-9.732291102409362793e-01,8.280212879180908203e-01,7.237038612365722656e-01
1.201410055160522461e+00,-8.767128586769104004e-01,1.026899695396423340e+00,7.367936968803405762e-01
1.254621386528015137e+00,-8.270341157913208008e-01,1.177385926246643066e+00,7.462527751922607422e-01
1.340212464332580566e+00,-7.441763281822204590e-01,1.363502860069274902e+00,7.604193687438964844e-01
1.400498628616333008e+00,-6.897899508476257324e-01,1.502061843872070312e+00,7.666183710098266602e-01
1.448155283927917480e+00,-5.726422667503356934e-01,1.633287549018859863e+00,7.663495540618896484e-01
1.496433854103088379e+00,-4.642800688743591309e-01,1.771651029586791992e+00,7.748715877532958984e-01
1.505439400672912598e+00,-2.919756174087524414e-01,1.864257574081420898e+00,7.900460958480834961e-01
1.501289725303649902e+00,-2.305401414632797241e-01,1.889606356620788574e+00,7.958714962005615234e-01
1.485407710075378418e+00,-1.322185099124908447e-01,1.899768114089965820e+00,8.046069145202636719e-01
1.443924069404602051e+00,1.993926055729389191e-02,1.873663306236267090e+00,8.151286840438842773e-01
1.409024238586425781e+00,1.505954265594482422e-01,1.867253303527832031e+00,8.162096738815307617e-01
1.346512675285339355e+00,2.532341480255126953e-01,1.783728003501892090e+00,8.108756542205810547e-01
1.313372135162353516e+00,3.262055516242980957e-01,1.733972430229187012e+00,8.147007822990417480e-01
1.243598818778991699e+00,4.070646762847900391e-01,1.634956836700439453e+00,8.188813924789428711e-01
1.192011237144470215e+00,4.758565425872802734e-01,1.549690246582031250e+00,8.280032277107238770e-01
1.161291718482971191e+00,5.330672264099121094e-01,1.485401153564453125e+00,8.346952199935913086e-01
1.128361701965332031e+00,5.853437185287475586e-01,1.406375646591186523e+00,8.394087553024291992e-01
1.102139592170715332e+00,6.125649213790893555e-01,1.315874576568603516e+00,8.424456119537353516e-01
1.069591879844665527e+00,6.321008801460266113e-01,1.230671644210815430e+00,8.422080278396606445e-01
1.031214594841003418e+00,6.632647514343261719e-01,1.111408829689025879e+00,8.449820280075073242e-01
1.009727954864501953e+00,6.923576593399047852e-01,1.023683905601501465e+00,8.613989353179931641e-01
9.718487858772277832e-01,7.085076570510864258e-01,8.570488691329956055e-01,8.779401779174804688e-01
9.510599970817565918e-01,7.329910397529602051e-01,7.679774761199951172e-01,8.888545632362365723e-01
9.244808554649353027e-01,7.520478963851928711e-01,6.348108053207397461e-01,8.978434801101684570e-01
9.091450572013854980e-01,7.468516230583190918e-01,5.377769470214843750e-01,9.002317190170288086e-01
8.941258192062377930e-01,7.387059330940246582e-01,3.877115249633789062e-01,9.063146114349365234e-01
8.849031925201416016e-01,7.399972081184387207e-01,1.734140813350677490e-01,9.161447286605834961e-01
8.823426961898803711e-01,7.411721944808959961e-01,1.616781651973724365e-01,9.165380597114562988e-01
8.766115903854370117e-01,7.459170222282409668e-01,1.362766027450561523e-01,9.193543791770935059e-01
8.638043999671936035e-01,7.491140365600585938e-01,7.659479230642318726e-02,9.246743917465209961e-01
8.429627418518066406e-01,7.502112388610839844e-01,-7.218109816312789917e-02,9.278259277343750000e-01
8.323940634727478027e-01,7.571825385093688965e-01,-2.341133952140808105e-01,9.337581396102905273e-01
8.279008269309997559e-01,7.729749083518981934e-01,-3.387154638767242432e-01,9.403367042541503906e-01
8.297235965728759766e-01,7.792766690254211426e-01,-4.499131739139556885e-01,9.489235281944274902e-01
8.327925205230712891e-01,7.785087823867797852e-01,-5.577240586280822754e-01,9.557538032531738281e-01
8.321872949600219727e-01,7.856311202049255371e-01,-6.829429864883422852e-01,9.650285243988037109e-01
8.359755873680114746e-01,7.953306436538696289e-01,-7.588390111923217773e-01,9.710834622383117676e-01
8.379923701286315918e-01,8.030081391334533691e-01,-8.237112760543823242e-01,9.718378782272338867e-01
8.308312296867370605e-01,8.226791024208068848e-01,-8.972832560539245605e-01,9.730553627014160156e-01
8.167366981506347656e-01,8.332079648971557617e-01,-9.408301711082458496e-01,9.682076573371887207e-01
7.675644159317016602e-01,8.587772846221923828e-01,-1.112157940864562988e+00,3.349148035049438477e-01
7.557557821273803711e-01,9.228437542915344238e-01,-1.188701748847961426e+00,2.323731780052185059e-02
7.633691430091857910e-01,9.598623514175415039e-01,-1.262244343757629395e+00,1.878359913825988770e-02
7.553269863128662109e-01,9.917672872543334961e-01,-1.339218616485595703e+00,1.189747452735900879e-02
7.336277365684509277e-01,1.016168475151062012e+00,-1.373928546905517578e+00,1.681002974510192871e-02
6.986516118049621582e-01,1.050827145576477051e+00,-1.419704914093017578e+00,2.025341987609863281e-02
6.529656648635864258e-01,1.096295118331909180e+00,-1.475195884704589844e+00,2.577561140060424805e-02
5.994139909744262695e-01,1.148288726806640625e+00,-1.533551931381225586e+00,3.554844856262207031e-02
5.350243449211120605e-01,1.202445030212402344e+00,-1.582562923431396484e+00,4.658064246177673340e-02
4.655183851718902588e-01,1.254624128341674805e+00,-1.613804221153259277e+00,5.678066611289978027e-02
4.461012780666351318e-01,1.267911911010742188e+00,-1.621484160423278809e+00,5.797845125198364258e-02
4.025370776653289795e-01,1.298025369644165039e+00,-1.636214494705200195e+00,6.264021992683410645e-02
3.316791951656341553e-01,1.345987915992736816e+00,-1.656063795089721680e+00,7.045823335647583008e-02
2.405488938093185425e-01,1.406485438346862793e+00,-1.673502206802368164e+00,7.978987693786621094e-02
1.360105127096176147e-01,1.470548152923583984e+00,-1.678361058235168457e+00,8.839958906173706055e-02
2.886589430272579193e-02,1.531054973602294922e+00,-1.663703083992004395e+00,9.606313705444335938e-02
-7.734771072864532471e-02,1.581750512123107910e+00,-1.628873944282531738e+00,1.031526327133178711e-01
-1.781258881092071533e-01,1.622005105018615723e+00,-1.568747878074645996e+00,1.097014248371124268e-01
-2.917923629283905029e-01,1.664155721664428711e+00,-1.477161288261413574e+00,1.147790551185607910e-01
-3.532847166061401367e-01,1.685166358947753906e+00,-1.420696139335632324e+00,1.165431737899780273e-01
-4.392445087432861328e-01,1.706341624259948730e+00,-1.327834725379943848e+00,1.219690144062042236e-01
-5.322985649108886719e-01,1.717224359512329102e+00,-1.196089267730712891e+00,1.319495737552642822e-01
-6.006067991256713867e-01,1.716109156608581543e+00,-1.052062034606933594e+00,1.416538059711456299e-01
-6.482849121093750000e-01,1.706729650497436523e+00,-9.190744757652282715e-01,1.497758328914642334e-01
